5556,5556,17,8
5556,5556,22,4
5556,5556,2,4
5557,5557,12,1
5557,5557,14,2
5557,5557,19,2
5557,5557,9,9
5557,5557,2,5
5557,5557,15,5
5557,5557,1,4
5557,5557,25,5
5557,5557,23,6
5557,5557,13,8
5557,5557,3,7
5557,5557,6,7
5558,5558,23,1
5558,5558,16,6
5558,5558,8,7
5558,5558,5,6
5558,5558,18,1
5558,5558,13,5
5558,5558,9,6
5558,5558,12,8
5558,5558,1,6
5558,5558,2,3
5559,5559,16,1
5559,5559,5,3
5559,5559,14,3
5559,5559,4,6
5559,5559,18,1
5559,5559,3,6
5559,5559,12,7
5559,5559,6,8
5559,5559,9,3
5560,5560,22,1
5560,5560,3,2
5560,5560,15,5
5560,5560,12,7
5560,5560,21,9
5560,5560,16,9
5560,5560,25,6
5560,5560,11,6
5560,5560,23,1
5560,5560,2,2
5560,5560,1,7
5560,5560,9,7
5561,5561,4,3
5561,5561,22,3
5561,5561,2,8
5561,5561,3,4
5561,5561,23,5
5561,5561,14,4
5561,5561,16,9
5561,5561,19,2
5561,5561,18,1
5561,5561,20,4
5561,5561,7,3
5562,5562,3,8
5562,5562,4,2
5562,5562,7,9
5562,5562,9,5
5562,5562,15,7
5562,5562,24,9
5562,5562,8,2
5562,5562,23,6
5562,5562,16,8
5562,5562,13,2
5562,5562,19,4
5562,5562,11,5
5563,5563,3,8
5563,5563,22,8
5563,5563,16,9
5563,5563,5,7
5563,5563,7,6
5563,5563,24,2
5563,5563,8,6
5563,5563,4,7
5563,5563,10,4
5563,5563,9,1
5563,5563,1,8
5564,5564,15,5
5564,5564,6,3
5564,5564,4,8
5564,5564,22,4
5564,5564,9,5
5564,5564,16,4
5564,5564,3,5
5564,5564,19,2
5564,5564,10,5
5564,5564,20,8
5565,5565,7,8
5565,5565,6,9
5565,5565,16,1
5565,5565,15,4
5565,5565,21,2
5565,5565,4,2
5565,5565,9,9
5565,5565,22,4
5565,5565,1,8
5565,5565,2,4
5565,5565,20,1
5565,5565,10,5
5565,5565,11,6
5566,5566,18,6
5566,5566,3,9
5566,5566,23,8
5566,5566,25,2
5566,5566,5,5
5566,5566,24,8
5566,5566,11,8
5566,5566,7,3
5566,5566,10,3
5566,5566,6,3
5566,5566,4,9
5567,5567,5,4
5567,5567,20,5
5567,5567,23,2
5567,5567,25,5
5567,5567,14,8
5567,5567,17,1
5567,5567,21,1
5567,5567,15,7
5567,5567,2,8
5567,5567,16,3
5568,5568,1,8
5568,5568,21,8
5568,5568,20,2
5568,5568,25,6
5568,5568,4,6
5568,5568,8,1
5568,5568,15,7
5568,5568,12,3
5568,5568,6,7
5568,5568,18,7
5568,5568,24,2
5569,5569,10,6
5569,5569,9,4
5569,5569,22,9
5569,5569,21,4
5569,5569,15,4
5569,5569,1,6
5569,5569,2,6
5569,5569,14,8
5569,5569,7,7
5569,5569,24,7
5569,5569,18,8
5569,5569,19,5
5570,5570,7,1
5570,5570,15,2
5570,5570,5,5
5570,5570,16,6
5570,5570,10,6
5570,5570,1,6
5570,5570,22,1
5570,5570,9,4
5570,5570,11,6
5570,5570,20,5
5571,5571,1,6
5571,5571,15,1
5571,5571,12,3
5571,5571,20,4
5571,5571,19,1
5571,5571,16,3
5571,5571,5,4
5571,5571,18,1
5571,5571,23,2
5571,5571,4,1
5572,5572,14,4
5572,5572,23,1
5572,5572,22,1
5572,5572,20,4
5572,5572,4,6
5572,5572,21,8
5572,5572,7,2
5572,5572,19,5
5572,5572,9,3
5572,5572,15,6
5573,5573,1,1
5573,5573,2,1
5573,5573,4,8
5573,5573,17,7
5573,5573,22,1
5573,5573,3,1
5573,5573,15,4
5573,5573,20,2
5573,5573,10,5
5573,5573,6,3
5573,5573,24,6
5574,5574,12,6
5574,5574,8,1
5574,5574,2,4
5574,5574,9,5
5574,5574,25,4
5574,5574,4,8
5574,5574,15,1
5574,5574,3,8
5574,5574,19,1
5574,5574,11,4
5574,5574,6,1
5574,5574,23,4
5575,5575,5,3
5575,5575,14,8
5575,5575,2,5
5575,5575,6,3
5575,5575,8,2
5575,5575,16,1
5575,5575,4,5
5575,5575,15,2
5575,5575,13,9
5575,5575,22,1
5575,5575,18,6
5576,5576,13,8
5576,5576,21,8
5576,5576,3,9
5576,5576,6,3
5576,5576,23,7
5576,5576,1,7
5576,5576,10,5
5576,5576,16,2
5576,5576,8,7
5577,5577,6,4
5577,5577,4,5
5577,5577,22,4
5577,5577,8,6
5577,5577,23,8
5577,5577,17,5
5577,5577,14,6
5577,5577,19,7
5577,5577,20,8
5577,5577,11,1
5577,5577,21,1
5577,5577,15,4
5578,5578,3,5
5578,5578,17,4
5578,5578,12,5
5578,5578,14,4
5578,5578,16,1
5578,5578,25,3
5578,5578,15,7
5578,5578,21,6
5578,5578,1,9
5578,5578,13,3
5578,5578,11,5
5579,5579,10,1
5579,5579,23,9
5579,5579,21,9
5579,5579,5,4
5579,5579,6,8
5579,5579,2,4
5579,5579,15,8
5579,5579,16,3
5579,5579,12,2
5579,5579,1,5
5580,5580,5,8
5580,5580,18,7
5580,5580,22,5
5580,5580,11,2
5580,5580,17,2
5580,5580,8,8
5580,5580,23,6
5580,5580,25,4
5580,5580,14,6
5580,5580,9,5
5580,5580,24,1
5581,5581,11,8
5581,5581,6,9
5581,5581,25,7
5581,5581,23,7
5581,5581,22,3
5581,5581,7,4
5581,5581,3,1
5581,5581,20,6
5581,5581,18,3
5581,5581,24,2
5581,5581,5,5
5582,5582,5,8
5582,5582,16,8
5582,5582,3,8
5582,5582,13,4
5582,5582,10,8
5582,5582,2,6
5582,5582,14,1
5582,5582,12,8
5582,5582,4,7
5582,5582,22,6
5582,5582,25,4
5582,5582,24,5
5583,5583,10,5
5583,5583,12,9
5583,5583,4,1
5583,5583,16,4
5583,5583,3,4
5583,5583,18,4
5583,5583,2,5
5583,5583,6,8
5583,5583,1,7
5583,5583,13,8
5583,5583,23,9
5583,5583,25,6
5584,5584,2,4
5584,5584,7,5
5584,5584,8,3
5584,5584,19,3
5584,5584,16,8
5584,5584,25,9
5584,5584,21,8
5584,5584,9,9
5584,5584,3,9
5584,5584,24,8
5585,5585,6,2
5585,5585,9,4
5585,5585,14,2
5585,5585,19,1
5585,5585,1,9
5585,5585,13,9
5585,5585,10,8
5585,5585,8,1
5585,5585,15,9
5585,5585,25,8
5586,5586,9,5
5586,5586,13,6
5586,5586,5,1
5586,5586,12,5
5586,5586,17,2
5586,5586,24,2
5586,5586,21,5
5586,5586,23,4
5586,5586,6,4
5587,5587,20,9
5587,5587,1,3
5587,5587,18,3
5587,5587,24,8
5587,5587,8,1
5587,5587,23,6
5587,5587,4,7
5587,5587,9,7
5587,5587,16,1
5587,5587,17,2
5587,5587,21,8
5588,5588,24,2
5588,5588,12,3
5588,5588,7,3
5588,5588,3,3
5588,5588,15,2
5588,5588,13,5
5588,5588,17,6
5588,5588,11,5
5588,5588,25,4
5588,5588,10,4
5588,5588,4,1
5589,5589,4,6
5589,5589,9,4
5589,5589,6,3
5589,5589,14,7
5589,5589,15,2
5589,5589,3,8
5589,5589,24,1
5589,5589,21,5
5589,5589,22,5
5589,5589,8,3
5589,5589,16,6
5589,5589,2,1
5589,5589,7,1
5590,5590,16,1
5590,5590,2,5
5590,5590,19,4
5590,5590,4,1
5590,5590,11,4
5590,5590,22,7
5590,5590,14,8
5590,5590,7,1
5590,5590,23,7
5590,5590,3,5
5590,5590,9,8
5590,5590,17,1
5591,5591,22,6
5591,5591,3,2
5591,5591,11,9
5591,5591,23,9
5591,5591,10,4
5591,5591,6,6
5591,5591,17,8
5591,5591,7,8
5591,5591,21,2
5591,5591,15,7
5591,5591,9,1
5592,5592,22,2
5592,5592,17,1
5592,5592,13,2
5592,5592,21,8
5592,5592,14,3
5592,5592,12,1
5592,5592,11,2
5592,5592,6,7
5592,5592,20,8
5592,5592,1,1
5592,5592,4,9
5592,5592,16,6
5592,5592,23,3
5593,5593,22,7
5593,5593,16,4
5593,5593,8,6
5593,5593,11,6
5593,5593,21,7
5593,5593,19,8
5593,5593,20,6
5593,5593,2,7
5593,5593,15,3
5593,5593,12,6
5593,5593,5,2
5593,5593,7,5
5593,5593,25,8
5594,5594,4,3
5594,5594,5,5
5594,5594,21,2
5594,5594,3,7
5594,5594,24,6
5594,5594,7,9
5594,5594,20,8
5594,5594,16,2
5594,5594,14,8
5594,5594,13,5
5594,5594,12,6
5595,5595,21,1
5595,5595,17,7
5595,5595,3,1
5595,5595,12,4
5595,5595,23,9
5595,5595,11,3
5595,5595,18,4
5595,5595,9,1
5595,5595,6,6
5595,5595,22,7
5595,5595,13,6
5595,5595,5,2
5596,5596,16,6
5596,5596,9,8
5596,5596,23,6
5596,5596,3,8
5596,5596,18,9
5596,5596,10,1
5596,5596,6,4
5596,5596,11,3
5596,5596,13,5
5596,5596,19,9
5597,5597,2,6
5597,5597,14,7
5597,5597,13,3
5597,5597,1,8
5597,5597,19,2
5597,5597,20,7
5597,5597,17,5
5597,5597,12,8
5597,5597,22,7
5598,5598,9,6
5598,5598,4,2
5598,5598,6,7
5598,5598,24,1
5598,5598,8,1
5598,5598,7,6
5598,5598,10,6
5598,5598,3,3
5598,5598,1,7
5598,5598,15,9
5598,5598,20,4
5599,5599,18,4
5599,5599,8,2
5599,5599,25,2
5599,5599,6,6
5599,5599,12,3
5599,5599,5,3
5599,5599,17,2
5599,5599,13,2
5599,5599,7,1
5599,5599,10,1
5599,5599,23,9
5599,5599,19,7
5600,5600,6,3
5600,5600,20,4
5600,5600,22,4
5600,5600,12,6
5600,5600,13,3
5600,5600,24,9
5600,5600,2,2
5600,5600,23,7
5600,5600,19,9
5600,5600,5,2
5600,5600,21,7
5601,5601,1,7
5601,5601,16,4
5601,5601,20,6
5601,5601,11,4
5601,5601,21,6
5601,5601,23,6
5601,5601,7,6
5601,5601,18,8
5601,5601,14,4
5601,5601,15,7
5602,5602,21,7
5602,5602,16,1
5602,5602,6,1
5602,5602,5,4
5602,5602,15,7
5602,5602,23,1
5602,5602,25,1
5602,5602,8,4
5602,5602,19,7
5602,5602,20,6
5602,5602,22,5
5603,5603,12,9
5603,5603,8,4
5603,5603,11,6
5603,5603,24,3
5603,5603,16,6
5603,5603,19,7
5603,5603,18,8
5603,5603,14,4
5603,5603,22,5
5603,5603,2,5
5604,5604,18,5
5604,5604,14,2
5604,5604,16,6
5604,5604,21,4
5604,5604,17,1
5604,5604,4,8
5604,5604,5,7
5604,5604,1,7
5604,5604,9,2
5605,5605,11,8
5605,5605,10,5
5605,5605,24,4
5605,5605,22,5
5605,5605,12,8
5605,5605,2,4
5605,5605,4,4
5605,5605,20,1
5605,5605,25,2
5605,5605,19,6
5605,5605,16,6
5606,5606,24,1
5606,5606,13,9
5606,5606,4,7
5606,5606,22,7
5606,5606,18,2
5606,5606,25,7
5606,5606,14,8
5606,5606,12,4
5606,5606,8,8
5606,5606,3,1
5607,5607,23,2
5607,5607,7,3
5607,5607,15,8
5607,5607,22,3
5607,5607,16,4
5607,5607,3,9
5607,5607,2,4
5607,5607,5,9
5607,5607,25,3
5607,5607,17,3
5608,5608,8,3
5608,5608,9,6
5608,5608,2,2
5608,5608,25,4
5608,5608,15,5
5608,5608,3,2
5608,5608,18,4
5608,5608,13,1
5608,5608,11,7
5608,5608,16,5
5608,5608,24,3
5609,5609,4,9
5609,5609,13,6
5609,5609,10,1
5609,5609,8,8
5609,5609,20,6
5609,5609,2,4
5609,5609,9,2
5609,5609,18,6
5609,5609,25,2
5609,5609,16,5
5609,5609,11,8
5609,5609,15,3
5609,5609,17,2
5610,5610,1,3
5610,5610,14,2
5610,5610,12,7
5610,5610,17,1
5610,5610,5,7
5610,5610,21,7
5610,5610,9,4
5610,5610,19,1
5610,5610,13,9
5610,5610,7,3
5611,5611,2,9
5611,5611,14,3
5611,5611,11,9
5611,5611,3,7
5611,5611,20,5
5611,5611,22,5
5611,5611,24,6
5611,5611,8,5
5611,5611,9,9
5611,5611,7,2
5611,5611,18,1
5612,5612,3,6
5612,5612,12,9
5612,5612,22,6
5612,5612,23,5
5612,5612,25,5
5612,5612,14,1
5612,5612,21,6
5612,5612,7,7
5612,5612,20,7
5612,5612,11,1
5613,5613,5,2
5613,5613,21,3
5613,5613,23,8
5613,5613,15,1
5613,5613,18,5
5613,5613,20,7
5613,5613,9,5
5613,5613,6,9
5613,5613,25,6
5613,5613,17,3
5613,5613,4,2
5614,5614,12,1
5614,5614,18,5
5614,5614,3,5
5614,5614,2,2
5614,5614,6,5
5614,5614,13,6
5614,5614,25,8
5614,5614,19,5
5614,5614,9,8
5614,5614,24,6
5614,5614,21,1
5615,5615,17,9
5615,5615,5,6
5615,5615,23,3
5615,5615,1,8
5615,5615,7,3
5615,5615,19,8
5615,5615,4,5
5615,5615,13,1
5615,5615,21,1
5615,5615,24,8
5615,5615,3,9
5615,5615,6,6
5615,5615,10,8
5615,5615,18,6
5616,5616,22,8
5616,5616,20,4
5616,5616,10,6
5616,5616,14,4
5616,5616,4,4
5616,5616,8,1
5616,5616,11,1
5616,5616,16,8
5616,5616,13,3
5616,5616,5,5
5616,5616,24,4
5616,5616,17,1
5617,5617,5,9
5617,5617,2,1
5617,5617,9,1
5617,5617,10,4
5617,5617,16,2
5617,5617,25,7
5617,5617,8,5
5617,5617,24,7
5617,5617,11,4
5618,5618,15,2
5618,5618,13,7
5618,5618,7,7
5618,5618,12,6
5618,5618,8,9
5618,5618,22,3
5618,5618,5,1
5618,5618,2,5
5618,5618,17,1
5618,5618,24,5
5618,5618,14,3
5618,5618,9,1
5619,5619,3,9
5619,5619,21,5
5619,5619,1,7
5619,5619,17,2
5619,5619,25,8
5619,5619,5,8
5619,5619,24,7
5619,5619,23,6
5619,5619,12,9
5619,5619,19,1
5619,5619,16,3
5619,5619,13,2
5619,5619,2,1
5620,5620,22,9
5620,5620,23,4
5620,5620,18,8
5620,5620,19,4
5620,5620,24,4
5620,5620,12,6
5620,5620,5,5
5620,5620,15,4
5621,5621,2,1
5621,5621,23,3
5621,5621,17,2
5621,5621,24,7
5621,5621,10,6
5621,5621,25,7
5621,5621,11,5
5621,5621,9,2
5621,5621,1,6
5621,5621,12,2
5621,5621,14,2
5621,5621,7,8
5621,5621,16,4
5622,5622,17,4
5622,5622,16,9
5622,5622,6,2
5622,5622,1,6
5622,5622,3,2
5622,5622,12,9
5622,5622,4,7
5622,5622,23,7
5622,5622,24,2
5622,5622,11,2
5622,5622,9,9
5623,5623,15,3
5623,5623,4,9
5623,5623,22,3
5623,5623,23,1
5623,5623,25,6
5623,5623,14,1
5623,5623,21,4
5623,5623,7,2
5623,5623,9,7
5623,5623,6,2
5624,5624,19,8
5624,5624,21,6
5624,5624,1,3
5624,5624,23,4
5624,5624,9,7
5624,5624,10,8
5624,5624,2,4
5624,5624,13,9
5624,5624,16,4
5624,5624,12,7
5625,5625,16,1
5625,5625,13,6
5625,5625,15,4
5625,5625,19,7
5625,5625,4,3
5625,5625,17,8
5625,5625,11,6
5625,5625,25,2
5625,5625,20,3
5625,5625,3,7
5625,5625,18,4
5626,5626,6,2
5626,5626,12,8
5626,5626,14,4
5626,5626,18,3
5626,5626,2,6
5626,5626,25,3
5626,5626,23,4
5626,5626,1,6
5626,5626,19,2
5626,5626,16,8
5626,5626,3,7
5627,5627,18,6
5627,5627,20,1
5627,5627,12,3
5627,5627,1,3
5627,5627,13,8
5627,5627,14,8
5627,5627,23,8
5627,5627,8,6
5627,5627,10,8
5627,5627,15,8
5627,5627,7,6
5627,5627,16,6
5628,5628,22,3
5628,5628,18,6
5628,5628,6,3
5628,5628,20,2
5628,5628,24,4
5628,5628,19,6
5628,5628,16,7
5628,5628,13,4
5628,5628,10,7
5628,5628,4,2
5628,5628,25,8
5628,5628,1,2
5628,5628,12,1
5628,5628,9,6
5629,5629,5,3
5629,5629,23,8
5629,5629,6,6
5629,5629,14,3
5629,5629,15,2
5629,5629,17,6
5629,5629,13,7
5629,5629,10,7
5629,5629,25,7
5629,5629,16,5
5629,5629,12,4
5629,5629,1,7
5629,5629,7,5
5630,5630,14,9
5630,5630,16,3
5630,5630,6,6
5630,5630,22,8
5630,5630,24,1
5630,5630,17,1
5630,5630,2,3
5630,5630,4,9
5630,5630,11,8
5631,5631,11,8
5631,5631,14,5
5631,5631,6,1
5631,5631,19,3
5631,5631,24,7
5631,5631,18,6
5631,5631,13,9
5631,5631,22,9
5631,5631,12,5
5631,5631,21,2
5631,5631,5,7
5632,5632,8,7
5632,5632,24,7
5632,5632,6,9
5632,5632,15,2
5632,5632,4,8
5632,5632,5,7
5632,5632,25,9
5632,5632,3,8
5632,5632,23,7
5632,5632,20,6
5632,5632,12,2
5633,5633,21,1
5633,5633,3,8
5633,5633,1,2
5633,5633,16,5
5633,5633,4,9
5633,5633,22,3
5633,5633,19,2
5633,5633,10,6
5633,5633,7,8
5633,5633,11,1
5634,5634,14,7
5634,5634,15,5
5634,5634,5,2
5634,5634,12,7
5634,5634,7,7
5634,5634,20,4
5634,5634,2,8
5634,5634,4,8
5634,5634,13,6
5634,5634,17,5
5635,5635,17,4
5635,5635,3,8
5635,5635,11,8
5635,5635,9,5
5635,5635,16,1
5635,5635,20,6
5635,5635,25,6
5635,5635,10,7
5635,5635,7,1
5635,5635,22,8
5635,5635,6,9
5636,5636,19,9
5636,5636,21,9
5636,5636,22,8
5636,5636,25,1
5636,5636,6,8
5636,5636,17,7
5636,5636,20,8
5636,5636,1,7
5636,5636,9,5
5636,5636,13,9
5637,5637,4,2
5637,5637,12,6
5637,5637,13,6
5637,5637,14,4
5637,5637,15,9
5637,5637,16,4
5637,5637,1,4
5637,5637,20,6
5637,5637,3,6
5637,5637,6,7
5637,5637,23,8
5638,5638,11,7
5638,5638,24,5
5638,5638,23,4
5638,5638,2,5
5638,5638,15,5
5638,5638,3,9
5638,5638,7,5
5638,5638,10,6
5638,5638,18,8
5639,5639,4,5
5639,5639,1,2
5639,5639,15,3
5639,5639,12,1
5639,5639,16,6
5639,5639,22,1
5639,5639,21,6
5639,5639,23,5
5639,5639,14,1
5639,5639,7,2
5640,5640,15,5
5640,5640,7,2
5640,5640,24,8
5640,5640,3,7
5640,5640,20,7
5640,5640,12,9
5640,5640,17,8
5640,5640,4,3
5640,5640,25,2
5640,5640,21,8
5640,5640,5,5
5640,5640,18,6
5641,5641,6,9
5641,5641,5,4
5641,5641,13,3
5641,5641,15,6
5641,5641,21,7
5641,5641,9,8
5641,5641,24,4
5641,5641,8,5
5641,5641,25,9
5641,5641,11,5
5641,5641,10,5
5641,5641,20,6
5642,5642,4,7
5642,5642,12,3
5642,5642,21,3
5642,5642,11,9
5642,5642,25,2
5642,5642,8,7
5642,5642,7,2
5642,5642,3,8
5642,5642,23,7
5642,5642,15,9
5642,5642,20,7
5643,5643,24,4
5643,5643,2,1
5643,5643,1,6
5643,5643,10,1
5643,5643,25,4
5643,5643,18,3
5643,5643,16,4
5643,5643,20,1
5643,5643,3,6
5643,5643,14,6
5643,5643,19,8
5643,5643,17,7
5644,5644,1,5
5644,5644,4,4
5644,5644,17,6
5644,5644,23,8
5644,5644,19,7
5644,5644,13,1
5644,5644,11,3
5644,5644,8,3
5644,5644,14,1
5644,5644,10,4
5645,5645,8,5
5645,5645,15,5
5645,5645,14,2
5645,5645,3,4
5645,5645,11,5
5645,5645,6,9
5645,5645,4,1
5645,5645,17,1
5645,5645,1,8
5645,5645,13,5
5645,5645,25,5
5646,5646,1,7
5646,5646,20,1
5646,5646,12,4
5646,5646,9,9
5646,5646,7,6
5646,5646,5,1
5646,5646,4,2
5646,5646,18,3
5646,5646,15,2
5646,5646,3,3
5646,5646,11,4
5646,5646,24,3
5647,5647,1,4
5647,5647,22,6
5647,5647,14,2
5647,5647,19,6
5647,5647,21,7
5647,5647,15,8
5647,5647,25,7
5647,5647,10,6
5647,5647,24,4
5647,5647,13,6
5647,5647,20,9
5647,5647,6,9
5648,5648,7,5
5648,5648,3,9
5648,5648,23,2
5648,5648,20,4
5648,5648,14,2
5648,5648,1,3
5648,5648,15,7
5648,5648,19,8
5648,5648,21,8
5648,5648,11,4
5648,5648,5,2
5649,5649,3,4
5649,5649,8,5
5649,5649,7,6
5649,5649,16,8
5649,5649,17,4
5649,5649,14,2
5649,5649,10,1
5649,5649,12,5
5649,5649,23,7
5649,5649,9,6
5649,5649,20,7
5649,5649,24,6
5650,5650,4,2
5650,5650,17,9
5650,5650,18,8
5650,5650,19,8
5650,5650,3,3
5650,5650,1,9
5650,5650,6,5
5650,5650,21,6
5650,5650,20,9
5650,5650,14,9
5650,5650,7,5
5651,5651,25,7
5651,5651,3,4
5651,5651,18,6
5651,5651,13,3
5651,5651,19,5
5651,5651,21,3
5651,5651,17,3
5651,5651,8,4
5651,5651,9,8
5651,5651,20,5
5652,5652,8,4
5652,5652,5,5
5652,5652,24,2
5652,5652,15,3
5652,5652,23,6
5652,5652,2,7
5652,5652,9,9
5652,5652,7,5
5652,5652,11,6
5652,5652,20,8
5653,5653,8,9
5653,5653,23,8
5653,5653,3,9
5653,5653,7,7
5653,5653,14,2
5653,5653,9,8
5653,5653,22,4
5653,5653,6,8
5653,5653,2,5
5653,5653,19,9
5654,5654,21,3
5654,5654,15,9
5654,5654,3,2
5654,5654,11,9
5654,5654,19,8
5654,5654,8,3
5654,5654,10,7
5654,5654,23,8
5654,5654,22,3
5654,5654,24,5
5655,5655,4,1
5655,5655,22,8
5655,5655,20,4
5655,5655,11,6
5655,5655,24,3
5655,5655,25,9
5655,5655,15,5
5655,5655,10,1
5655,5655,5,8
5655,5655,6,9
5656,5656,5,1
5656,5656,15,8
5656,5656,8,9
5656,5656,22,2
5656,5656,10,1
5656,5656,16,1
5656,5656,21,2
5656,5656,9,5
5656,5656,2,9
5656,5656,7,4
5656,5656,1,8
5657,5657,5,9
5657,5657,23,3
5657,5657,6,3
5657,5657,14,9
5657,5657,21,4
5657,5657,11,8
5657,5657,25,7
5657,5657,17,5
5657,5657,20,1
5657,5657,7,4
5657,5657,13,4
5657,5657,18,4
5658,5658,11,5
5658,5658,5,7
5658,5658,13,9
5658,5658,24,4
5658,5658,21,9
5658,5658,7,9
5658,5658,2,2
5658,5658,6,1
5658,5658,3,2
5658,5658,1,2
5658,5658,16,3
5659,5659,15,6
5659,5659,18,5
5659,5659,20,7
5659,5659,21,8
5659,5659,2,1
5659,5659,8,9
5659,5659,3,1
5659,5659,13,7
5659,5659,25,6
5659,5659,5,3
5660,5660,7,8
5660,5660,17,6
5660,5660,20,1
5660,5660,15,3
5660,5660,22,7
5660,5660,25,8
5660,5660,5,5
5660,5660,4,6
5660,5660,24,1
5660,5660,13,9
5660,5660,12,6
5661,5661,20,9
5661,5661,11,5
5661,5661,18,2
5661,5661,22,4
5661,5661,6,3
5661,5661,10,6
5661,5661,7,9
5661,5661,1,1
5661,5661,5,8
5661,5661,14,1
5662,5662,6,5
5662,5662,23,6
5662,5662,17,2
5662,5662,5,1
5662,5662,20,5
5662,5662,3,1
5662,5662,25,2
5662,5662,14,8
5662,5662,2,3
5662,5662,12,1
5662,5662,15,5
5663,5663,21,8
5663,5663,4,1
5663,5663,13,1
5663,5663,23,9
5663,5663,24,5
5663,5663,22,4
5663,5663,3,2
5663,5663,19,5
5663,5663,12,4
5663,5663,11,7
5663,5663,5,5
5664,5664,17,6
5664,5664,11,5
5664,5664,3,7
5664,5664,21,7
5664,5664,1,5
5664,5664,13,7
5664,5664,14,1
5664,5664,6,7
5664,5664,9,1
5665,5665,3,1
5665,5665,6,7
5665,5665,25,3
5665,5665,2,9
5665,5665,17,9
5665,5665,20,2
5665,5665,21,8
5665,5665,18,6
5665,5665,14,5
5665,5665,4,9
5665,5665,23,8
5666,5666,14,9
5666,5666,16,7
5666,5666,5,3
5666,5666,19,9
5666,5666,13,7
5666,5666,15,7
5666,5666,24,9
5666,5666,4,6
5667,5667,6,1
5667,5667,23,5
5667,5667,24,6
5667,5667,14,9
5667,5667,21,8
5667,5667,13,6
5667,5667,8,3
5667,5667,18,6
5667,5667,16,3
5667,5667,9,2
5667,5667,22,7
5668,5668,9,4
5668,5668,23,3
5668,5668,14,1
5668,5668,5,7
5668,5668,18,6
5668,5668,6,6
5668,5668,13,8
5668,5668,7,9
5668,5668,16,8
5668,5668,25,4
5668,5668,1,2
5669,5669,4,9
5669,5669,19,9
5669,5669,9,8
5669,5669,1,5
5669,5669,21,8
5669,5669,6,1
5669,5669,12,9
5669,5669,16,2
5669,5669,18,6
5669,5669,22,8
5669,5669,15,5
5669,5669,25,6
5669,5669,13,1
5670,5670,8,7
5670,5670,17,3
5670,5670,25,7
5670,5670,10,9
5670,5670,15,9
5670,5670,22,3
5670,5670,1,1
5670,5670,16,7
5670,5670,20,3
5670,5670,9,5
5670,5670,11,8
5671,5671,6,1
5671,5671,11,4
5671,5671,12,8
5671,5671,15,4
5671,5671,23,4
5671,5671,10,7
5671,5671,2,8
5671,5671,1,9
5671,5671,9,9
5671,5671,20,1
5671,5671,25,7
5672,5672,3,2
5672,5672,4,4
5672,5672,12,8
5672,5672,17,2
5672,5672,11,8
5672,5672,6,7
5672,5672,18,1
5672,5672,25,2
5672,5672,23,3
5672,5672,22,7
5672,5672,16,8
5673,5673,2,4
5673,5673,16,3
5673,5673,10,1
5673,5673,11,8
5673,5673,14,1
5673,5673,19,1
5673,5673,6,1
5673,5673,5,8
5673,5673,8,8
5673,5673,24,9
5674,5674,21,2
5674,5674,15,5
5674,5674,5,3
5674,5674,9,5
5674,5674,3,9
5674,5674,1,2
5674,5674,17,6
5674,5674,25,4
5674,5674,22,8
5674,5674,8,1
5675,5675,7,9
5675,5675,18,2
5675,5675,16,2
5675,5675,5,7
5675,5675,13,2
5675,5675,10,1
5675,5675,11,9
5675,5675,12,4
5675,5675,23,6
5675,5675,15,7
5675,5675,14,5
5676,5676,20,3
5676,5676,14,6
5676,5676,23,6
5676,5676,8,4
5676,5676,17,3
5676,5676,7,1
5676,5676,16,2
5676,5676,12,8
5676,5676,13,7
5676,5676,1,8
5676,5676,18,4
5677,5677,9,2
5677,5677,2,5
5677,5677,15,4
5677,5677,12,7
5677,5677,7,3
5677,5677,13,6
5677,5677,5,5
5677,5677,21,7
5677,5677,3,1
5678,5678,11,7
5678,5678,16,5
5678,5678,15,6
5678,5678,8,6
5678,5678,6,1
5678,5678,7,3
5678,5678,1,9
5678,5678,2,9
5678,5678,10,3
5678,5678,14,2
5679,5679,17,1
5679,5679,2,6
5679,5679,4,7
5679,5679,21,4
5679,5679,6,9
5679,5679,24,2
5679,5679,14,6
5679,5679,18,4
5679,5679,5,9
5679,5679,7,7
5679,5679,22,8
5679,5679,15,9
5679,5679,11,7
5680,5680,7,7
5680,5680,14,4
5680,5680,15,7
5680,5680,22,7
5680,5680,17,7
5680,5680,13,5
5680,5680,9,6
5680,5680,11,5
5680,5680,3,4
5680,5680,16,1
5680,5680,12,8
5680,5680,19,8
5681,5681,6,7
5681,5681,16,8
5681,5681,20,9
5681,5681,11,8
5681,5681,1,9
5681,5681,8,1
5681,5681,12,4
5681,5681,15,8
5681,5681,10,8
5681,5681,19,4
5681,5681,23,7
5681,5681,4,5
5682,5682,18,9
5682,5682,2,1
5682,5682,5,2
5682,5682,19,4
5682,5682,9,6
5682,5682,7,7
5682,5682,8,9
5682,5682,23,6
5682,5682,15,5
5682,5682,24,1
5682,5682,3,2
5682,5682,1,2
5683,5683,19,5
5683,5683,8,4
5683,5683,12,9
5683,5683,5,2
5683,5683,20,1
5683,5683,15,6
5683,5683,21,3
5683,5683,17,4
5683,5683,24,3
5683,5683,7,4
5683,5683,25,5
5684,5684,13,5
5684,5684,9,6
5684,5684,23,1
5684,5684,4,4
5684,5684,15,3
5684,5684,14,7
5684,5684,19,4
5684,5684,2,8
5684,5684,24,7
